158|Meerut|India|NAS Inter College|28.983|77.717|2008-09-22|100|54|28.366666666667|28.369|28.3690462932786|28.3690462932786|0.815150503285505
159|Chitré|Panamá|Escuela Hipólito Pérez Tello|7.967|-80.417|2008-09-22|100|14.6|8.3|8.306|8.30649518467992|8.30649518467992|0.138298388115816
160|La Punta|Argentina|Parque Astronómico|-33.15|-66.3|2008-09-22|102|-72|34.783333333333|35.218|-35.2175929681927|-35.2175929681927|2.2687897647568
161|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-12-18|15|46|71.933333333333|71.94|71.9395280638008|71.9395280638008|2.9717707130808
162|Caseros|Argentina|Escuela ESB 5|-34.6|-58.567|2008-12-18|||-12|-12|0|-12|0.784757350719989
163|Chitré|Panamá|Escuela Hipólito Pérez Tello|7.967|-80.417|2008-12-22|100|59.3|30.666666666667|30.668|30.6679408565143|30.668|0.739000000000001
164|Chitré|Panamá|Escuela Hipólito Pérez Tello|7.967|-80.417|2008-12-23|100|62.5|32|32.005|32.0053832080835|32.0053832080835|0.601837145877671
165|Cluj Napoca|Romania|College National Pedagogique Gheoghe Lazar|46.767|23.633|2008-12-19|||70.666666666667|70.668|0|70.668|0.492079333099582
166|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-12-08|100|234|66.85|66.861|66.8605382367883|66.861|0.03226406747909
167|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-12-21|100|242|67.533333333333|67.548|67.5484535439961|67.5484535439961|0.015092518209727
168|Marina di Carrara|Italy|M Buonarroti primary school|44.033|10.033|2008-12-17|10|23.1|66.583333333333|66.592|66.5921926506624|66.5921926506624|0.794509788551125
169|Marina di Carrara|Italy|M Buonarroti primary school|44.033|10.033|2009-03-20|10|9.6|43.816666666667|43.831|43.8308606720926|43.8308606720926|1.51283357586554
170|Voru|Estonia|Kreutzwald Gymnasium|57.85|27.017|2009-03-20|203|312|56.95|56.95|56.9503206295229|56.9503206295229|2.21037361843523
171|Teheran|Iran|Educational Observatory Zaferaniyeh|35.733|51.533|2009-03-20|||0.56666666666667|35.57|0|35.57|1.47369424795813
172|Chitré|Panamá|Escuela Hipólito Pérez Tello|7.967|-80.417|2009-03-20|100|13|7.3333333333333|7.33|7.40691212849523|7.33|1.94769424795813
173|Caseros|Argentina|Escuela ESB 5|-34.6|-58.567|2009-03-20|100|-67.5|34.016666666667|34.019|-34.0193499898265|-34.0193499898265|0.730044237784632
174|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2009-03-20|15|15.3|45.566666666667|45.567|45.5672664098579|45.5672664098579|1.32642783810023
